Aspect_Logic_ID,T_Planet,N_Planet,Aspect_Angle,Category,N_House,N_Sign_Element,T_Retrograde_Flag,Orb_Status,Text_Description,Countdown_Label,Countdown_ID,Essential_Dignity_Score,Score_Impact,Priority,timeline_advise,Decision_Flag,Sync_Flag,Noise_Flag,Pressure_Score
TRANSIT_SUN_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,General,3,Air,0,Applying,学びや会話を通じて、自分の考えを軽やかに外へ出したくなる時期です。気になる情報が集まりやすく、人とのやり取りの中で次に試したいアイデアがはっきりしてきます。言葉にするほど視点が整理され、新しい計画や発信への期待感も高まりやすくなります。調べたいテーマを一つ決めて、話す、書く、まとめるなど具体的な形にすることで、次の展開につながるヒントを掴みやすくなります。,,TALENT_DISCOVERY_SHORT_POS,2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,General,3,Water,0,Applying,身近な会話や学びの中で、自分の本音を丁寧に伝えたくなる時期です。感覚的に引っかかっていたことを言葉にしやすくなり、誰かとのやり取りを通じて心の中の方向性が見えてきます。気持ちを押し込めず、安心して話せる相手や場所を選ぶことで、次の行動に向かう期待感が静かに高まります。感じたことをメモに残したり、学びたいことを一つ決めたりすることで、内側の思いを具体的な一歩へつなげやすくなります。,,TALENT_DISCOVERY_SHORT_POS,-2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,4,Fire,0,Applying,家や身近な居場所を、自分の力で整え直したくなる時期です。外へ向かう前に、心の土台や暮らしの中心をはっきりさせたい気持ちが強まり、住まいや家族に関する決断にも前向きな勢いが出やすくなります。自分が安心して力を出せる環境を作ることで、次の活動への期待感も自然に高まります。片づけたい場所や話し合いたいことを一つ決めて動くことで、内側から行動力を取り戻しやすくなります。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,5,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,4,Earth,0,Applying,暮らしの基盤や心の落ち着きどころを、現実的に整えたくなる時期です。住まい、家族、生活習慣の中で見直すべき点がはっきりしやすく、安心して過ごせる環境づくりに前向きな手応えが出てきます。小さな整備を積み重ねるほど、自分を支える土台が安定していく感覚を得やすくなります。生活空間や日々の流れを一つ整えることで、これからの活動を支える確かな基盤を作りやすくなります。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,-1,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,4,Air,0,Applying,家や身近な人との関係について、言葉にしながら整えたくなる時期です。暮らしの中で気になっていたことを話し合ったり、今後の予定を共有したりすることで、心地よい居場所の形が見えやすくなります。考えを整理して伝えるほど、家族や身近な人との間に新しい理解が生まれる期待感も高まります。必要な情報や予定を一つまとめることで、安心して過ごせる環境づくりが進みやすくなります。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,4,Water,0,Applying,自分の土台となる家庭や私生活において新しい活力が満ちてくる時期です。意欲が高まり、今後の目標に向けた具体的な準備を始めるのに適しています。身近な環境を整えることで自信が深まり、これからの活動を支える強固な基盤を築くための意欲が湧いてきます。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,-2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,5,Fire,0,Applying,自己表現の意欲が非常に高まります。恋愛を司る場所で情熱が燃え上がり新しい恋の始まりや現在の関係を深める準備が整う時期です。自分の魅力を素直に外へ出すことで周囲からの注目を集めやすくなります。理想の恋愛像を明確にして積極的に行動する力を蓄えてください。,,LUCKY_LOVE_VENUS_SHORT_POS,5,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,5,Earth,0,Applying,自分らしさが輝き恋愛への意欲が自然と高まる時期です。第5ハウスの影響で楽しみを共有する喜びが強まります。地のエレメントらしく現実的な交流を大切にしながら理想の形を具体化する準備を整えてください。明るい未来に向けて自己表現を楽しむ姿勢が幸運を呼び込みます。,,LUCKY_LOVE_VENUS_SHORT_POS,-1,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,5,Air,0,Applying,自分らしさが輝く時期が近づいています。恋愛面では魅力が自然と周囲に伝わりやすく新しい出会いや楽しみが増える時期です。趣味や遊びを通じて意気投合する相手が見つかる可能性も高まっています。自分の個性を素直に表現する準備を整えておきましょう。,,LUCKY_LOVE_VENUS_SHORT_POS,2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,5,Water,0,Applying,自分らしさが輝く時期が近づいています。第5ハウスの影響で恋愛への意欲が高まり魅力が周囲に伝わりやすくなる準備期間です。感情を豊かに表現することで相手との心の距離を縮める力が強まります。自分から楽しむ姿勢を持つことで良好な関係を築けるでしょう。,,LUCKY_LOVE_VENUS_SHORT_POS,-2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_6_WORK_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Work,6,Fire,0,Applying,仕事への意欲が一段と高まる時期です。第6ハウスの影響で日々の業務効率を改善する力が湧いてきます。火の属性がもたらす情熱を実務に注ぎ込む準備を整えましょう。目標達成に向けた具体的な計画を立てることで成果を出すための基盤が固まります。,,PUBLIC_RECOGNITION_SHORT_POS,5,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_6_WORK_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Work,6,Earth,0,Applying,仕事運が活性化します。6ハウスでの重なりは日々の業務や健康管理における新しいサイクルの始まりを意味します。実務的な能力を発揮しやすく周囲からの信頼も厚くなる時期です。目標達成に向けて具体的な計画を立てる準備を整えてください。,,PUBLIC_RECOGNITION_SHORT_POS,-1,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_6_WORK_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Work,6,Air,0,Applying,仕事への意欲が一段と高まる時期です。特に第6ハウスの影響で日々の業務効率や健康管理に意識が向きます。新しい目標に向けて環境を整える準備を進めることで今後の成果が大きく変わります。自分の役割を再認識し周囲との論理的な対話を大切にしてください。,,PUBLIC_RECOGNITION_SHORT_POS,2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_6_WORK_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Work,6,Water,0,Applying,仕事への意欲が高まっています。第6ハウスの影響で日々の業務を効率化する準備を整える時期です。水のエレメントが感情的な調和をもたらし周囲との連携も円滑に進みます。新しい習慣を取り入れることで健康的な働き方を確立できる好機が近づいています。,,PUBLIC_RECOGNITION_SHORT_POS,-2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_7_LOVE_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,7,Fire,0,Applying,対人関係において新たな活力が生まれる時期です。自分自身の意志が明確になり相手との関わり方が前向きに変化する準備が整います。恋愛面では理想のパートナーシップを築くための意欲が高まり具体的な行動を起こすことで関係性が一歩前進します。,,LUCKY_LOVE_VENUS_SHORT_POS,5,70,9,-,1,1,0,-
TRANSIT_SUN_NATAL_SUN_0_7_LOVE_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,7,Earth,0,Applying,対人関係において自分自身の意志がはっきりと反映されやすい時期に向かっています。パートナーとの絆を深めるための準備が整い周囲からの注目も集まります。現実的な視点で将来の計画を立てることで二人の関係性はより強固なものへと変化していくでしょう。,,LUCKY_LOVE_VENUS_SHORT_POS,-1,70,9,-,1,1,0,-
TRANSIT_SUN_NATAL_SUN_0_7_LOVE_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,7,Air,0,Applying,対人関係やパートナーシップにおいて新しい目的意識が高まる時期です。第7ハウスでの重なりは相手との関わりを通じて自分自身の魅力を再発見する準備を整えます。風の属性が後押しし軽やかなコミュニケーションが円滑に進むため積極的な交流が望ましいです。,,LUCKY_LOVE_VENUS_SHORT_POS,2,70,9,-,1,1,0,-
TRANSIT_SUN_NATAL_SUN_0_7_LOVE_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,7,Water,0,Applying,対人関係やパートナーシップにおいて新たな意欲が高まりつつあります。7ハウスでの重なりは相手との絆を深めるための準備期間に適しています。感情の交流を大切にする水の属性が影響し相手の気持ちに寄り添う力が強まります。,,LUCKY_LOVE_VENUS_SHORT_POS,-2,70,9,-,1,1,0,-
TRANSIT_SUN_NATAL_SUN_0_8_MONEY_0_Applying,TRANSIT_SUN,NATAL_SUN,0,"Love,Money",8,Fire,0,Applying,共有資産や負債に関する意識が高まっています。自分自身の意志を明確に打ち出し経済的な基盤を再構築する準備を進める時期です。投資や保険の見直しに取り組むことで将来の安定を引き寄せる力が強まります。有利な条件を引き出すための積極的な行動が成果に繋がります。,,MONEY_ASSET_GROWTH_JUPITER_SHORT_POS,5,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_8_MONEY_0_Applying,TRANSIT_SUN,NATAL_SUN,0,"Love,Money",8,Earth,0,Applying,共有財産や継承に関する事柄にスポットが当たる時期です。家計や資産運用の基盤を現実的に見直す準備に適しています。無駄を省きます。長期的な安定を目指して計画を立てることで、経済的な安心感へと繋がるでしょう。,,MONEY_ASSET_GROWTH_JUPITER_SHORT_POS,-1,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_8_MONEY_0_Applying,TRANSIT_SUN,NATAL_SUN,0,"Love,Money",8,Air,0,Applying,共有する財産や投資について新しい情報が入ってくる時期です。専門的な知識を学んだり、周囲と意見を交わしたりして判断の材料を揃える準備に適しています。柔軟な思考で情報を吟味することで、より良い選択が可能です。,,MONEY_ASSET_GROWTH_JUPITER_SHORT_POS,2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_8_MONEY_0_Applying,TRANSIT_SUN,NATAL_SUN,0,"Love,Money",8,Water,0,Applying,家族や親しい人との金銭的な絆について深く考える時期です。感情的な充足を大切にしつつ、無理のない姿勢を意識することが大切です。将来への安心感を高める準備に適しています。信頼関係を再確認し、互いの望みを共有することで、精神的な豊かさも育まれるでしょう。,,MONEY_ASSET_GROWTH_JUPITER_SHORT_POS,-2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_9_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,General,9,Fire,0,Applying,未知の世界への冒険心や探究心が激しく燃え上がる時期です。より高い視点から人生を見つめ直し、新しい思想を吸収する準備に適しています。遠い世界へ飛び出す勇気を持つことで、精神的な成長が加速し視野が一気に広がるでしょう。,,TALENT_DISCOVERY_SHORT_POS,5,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_9_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,General,9,Earth,0,Applying,高度な知識や専門分野において確固たる成果を出そうとする意欲が高まる時期です。実務的な学びを深めます。長期的な展望に基づく計画を練る準備に適しています。着実な努力を積み重ねることで、専門性を裏打ちする強力な自信を得られるでしょう。,,TALENT_DISCOVERY_SHORT_POS,-1,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_9_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,General,9,Air,0,Applying,知的なコミュニケーションや情報交換が活発になる時期です。多様な価値観に触れ、自分の思想を軽やかにアップデートする準備に適しています。対話を通じて新しい視点を取り入れることで、停滞していた状況を打破する閃きを得られるでしょう。,,TALENT_DISCOVERY_SHORT_POS,2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_9_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,General,9,Water,0,Applying,精神的な探求や深い共感を通じて自己を癒やす時期です。内面的な成長を促すような体験などが意識に上りやすくなります。目に見えない世界への理解を深める準備に適しています。自分の心の声に耳を澄ませることで、魂の目的を再確認する力強い感覚が戻ってくるでしょう。,,TALENT_DISCOVERY_SHORT_POS,-2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_10_WORK_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Work,10,Fire,0,Applying,社会的立場やキャリアにおいて野心的な情熱が湧き上がる時期です。目標達成に向けた力強いリーダーシップを発揮する準備に適しています。自分の可能性を信じて表舞台に立つ決意を固めることで、周囲を牽引する圧倒的な存在感を放てるでしょう。,,PUBLIC_RECOGNITION_SHORT_POS,5,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_10_WORK_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Work,10,Earth,0,Applying,キャリアにおける実務的な責任と地位を確立する意欲が高まる時期です。具体的で現実的な成功に向けた計画を完璧に整える準備に適しています。一歩ずつ着実に実績を積み上げる姿勢を見せることで、上司や社会からの評価を確実に得られるでしょう。,,PUBLIC_RECOGNITION_SHORT_POS,-1,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_10_WORK_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Work,10,Air,0,Applying,社会的立場において斬新なアイデアを提案し、注目を集める時期です。情報を戦略的に使い、周囲と協力して新しいプロジェクトを始動させる準備に適しています。論理的な発信を心がけることで、あなたの専門性は広く認知され支持を集めるでしょう。,,PUBLIC_RECOGNITION_SHORT_POS,2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_10_WORK_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Work,10,Water,0,Applying,職場での人間関係や社会的な使命感に情熱が注がれる時期です。周囲の期待に応えます。共感を得ながらリーダーシップを発揮する準備に適しています。誠実な対応を心がけることで、あなたへの信頼感が高まり、心理的な満足感の伴う成功へ近づけます。,,PUBLIC_RECOGNITION_SHORT_POS,-2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_11_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,11,Fire,0,Applying,未来への希望や友人関係において新しい情熱が湧き上がる時期です。同じ志を持つ仲間と共に、大きな目標に向かって活動を開始する準備に適しています。理想を高く掲げます。積極的に交流を広げることで、人生を好転させる強力な支援を得られるでしょう。,,TALENT_DISCOVERY_SHORT_POS,5,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_11_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,11,Earth,0,Applying,共通の利益を追求するグループや将来の具体的な計画に意識が向く時期です。効率的な運営方法を考えます。長期的な目標に向けた基盤を整える準備に適しています。実務的な連携を強化することで、あなたの理想は現実的な成功へと着実に近づくでしょう。,,TALENT_DISCOVERY_SHORT_POS,-1,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_11_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,11,Air,0,Applying,新しいネットワークの構築や情報の共有が極めて重要になる時期です。革新的なアイデアを持つ人々と交流し、自分の将来像を自由に描き直す準備に適しています。開かれた対話を意識することで、あなたの未来を劇的に変える出会いが訪れるでしょう。,,TALENT_DISCOVERY_SHORT_POS,2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_11_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,0,Love,11,Water,0,Applying,将来の夢や友人関係に深い共感と愛着が湧く時期です。理想を分かち合える仲間との絆を大切にする準備に適しています。心の通い合う交流を通じて、未来に対する安心感と、自分が進むべき方向への確信を得られるでしょう。,,TALENT_DISCOVERY_SHORT_POS,-2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_12_HEALTH_0_Applying,TRANSIT_SUN,NATAL_SUN,0,General,12,Fire,0,Applying,内面的な癒やしや精神的な再生への情熱が高まる時期です。一人で過ごす時間を大切にし、潜在意識に眠る自分の欲求を再確認する準備に適しています。内なる火を静かに見つめることで、日常の喧騒から離れた真の活力を取り戻せるでしょう。,,MIND_BODY_BALANCE_SHORT_POS,5,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_12_HEALTH_0_Applying,TRANSIT_SUN,NATAL_SUN,0,General,12,Earth,0,Applying,目に見えない部分での基盤整理や心身のメンテナンスが必要な時期です。規則正しい生活習慣を見直し、不要な負担を削ぎ落とす準備に適しています。地道に体調を整えることで、将来の本格的な活動を支える強靭な土台が完成するでしょう。,,MIND_BODY_BALANCE_SHORT_POS,-1,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_12_HEALTH_0_Applying,TRANSIT_SUN,NATAL_SUN,0,General,12,Air,0,Applying,自分の内面を客観的に見つめ直し、精神的な自由を求める意欲が高まる時期です。瞑想や読書を通じて思考を整理し、無意識の束縛から解放される準備に適しています。知的な視点で自分を俯瞰することで、心の霧が晴れていくでしょう。,,MIND_BODY_BALANCE_SHORT_POS,2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_0_12_HEALTH_0_Applying,TRANSIT_SUN,NATAL_SUN,0,General,12,Water,0,Applying,豊かな感受性が内側に向かい、心の奥深くで癒やしが始まる時期です。自分の感情を否定せず、ありのままを受け入れる準備に適しています。深い慈愛の心で自分自身を包み込むことで、失われていた心の潤いと生命力が再び湧き上がります。,,MIND_BODY_BALANCE_SHORT_POS,-2,70,9,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_60_1_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,60,General,1,Fire,0,Applying,自分の個性を発揮する新しい機会が近づいています。持ち前の情熱を肯定的な形で表現する準備に適しています。周囲との調和を保ちつつ、無理のない姿勢を意識することが大切です。一歩前へ出る意欲を持つことで、これからの展開を有利に進めるチャンスを掴むことができるでしょう。,,TALENT_DISCOVERY_SHORT_POS,5,44,8,周囲の協力や小さなきっかけを活かし、自分のやりたいことを無理なく進められます。,1,0,0,-8
TRANSIT_SUN_NATAL_SUN_60_1_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,60,General,1,Earth,0,Applying,自分の実力を現実的な形で証明する機会が訪れる時期です。着実な努力を周囲に認められるよう。準備を整えることに適しています。地道な活動が評価されるチャンスが近づいているため、細部まで丁寧に取り組む姿勢が成功の鍵となります。,,TALENT_DISCOVERY_SHORT_POS,-1,44,8,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_60_1_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,60,General,1,Air,0,Applying,新しい知的な刺激などが意識に上りやすくなります。自分を客観的にアピールする機会が近づいています。情報を積極的に発信し、周囲との建設的な対話を楽しむ準備に適しています。軽やかなコミュニケーションを意識することで、未来を拓く有益な情報を得られるでしょう。,,TALENT_DISCOVERY_SHORT_POS,2,44,8,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_60_1_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,60,General,1,Water,0,Applying,周囲との感情的な調和が深まり、自分らしくいられる安心感が広がる時期です。内面的な充足を大切にし、本来の感受性を素直に表現する準備に適しています。共感を通じた新しい繋がりが生まれるチャンスが近づいているでしょう。,,TALENT_DISCOVERY_SHORT_POS,-2,44,8,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_60_2_MONEY_0_Applying,TRANSIT_SUN,NATAL_SUN,60,"Money,Work",2,Earth,0,Applying,目的意識が高まり、自身の才能や財政基盤を現実的に発展させる小さな好機に恵まれる時期です。これまで温めてきたアイデアやスキルを具体的な形にして収入につなげるなど、扱いやすい流れを実感しやすくなります。この時期は無理なく実務を進めやすく、周囲からの堅実な提案や協力が得られやすいため、焦らず一歩ずつ積み重ねることができます。今ある資源や自分の価値を丁寧に見直し、小さな一歩を具体的に踏み出すことで、将来に向けた安定した経済基盤を築きやすくなるでしょう。,,MONEY_VALUE_UP_VENUS_SHORT_POS,-1,44,8,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_60_2_MONEY_0_Applying,TRANSIT_SUN,NATAL_SUN,60,"Money,Work",2,Air,0,Applying,経済に関する有益な情報が入ってきたり、新しい稼ぎ方のヒントを得られる時期です。情報のアンテナを広げます。効率的な資産運用について学ぶ準備に適しています。論理的な判断が幸運を呼ぶため、知識を蓄えることで将来の不安を解消できます。,,MONEY_VALUE_UP_VENUS_SHORT_POS,2,44,8,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_60_2_MONEY_0_Applying,TRANSIT_SUN,NATAL_SUN,60,"Money,Work",2,Water,0,Applying,自分の感性や愛情を活かしてお金を得る機会が近づいています。心が満たされるような豊かさのイメージを膨らませます。周囲との信頼関係を築く準備に適しています。感情的な満足を伴う経済的なチャンスが舞い込んでくる可能性が高まっています。,,MONEY_VALUE_UP_VENUS_SHORT_POS,-2,44,8,-,1,0,0,-
TRANSIT_SUN_NATAL_SUN_60_3_GENERAL_0_Applying,TRANSIT_SUN,NATAL_SUN,60,General,3,Fire,0,Applying,新しい知識の習得や活発な対話に情熱が注がれる時期です。自分の考えを力強く発信し、周囲を巻き込む準備に適しています。積極的なコミュニケーションが幸運を呼びます。未来を拓くための強力なヒントを得られるでしょう。,,TALENT_DISCOVERY_SHORT_POS,5,44,8,-,1,0,0,-
