Aspect_Logic_ID,T_Planet,N_Planet,Aspect_Angle,Category,N_House,N_Sign_Element,T_Retrograde_Flag,Orb_Status,Text_Description,Countdown_Label,Countdown_ID,Essential_Dignity_Score,Score_Impact,Priority,timeline_advise,Decision_Flag,Sync_Flag,Noise_Flag,Pressure_Score,Love_Text_Description,Work_Text_Description,Money_Text_Description,Love_Score_Impact,Work_Score_Impact,Money_Score_Impact,Love_Positive_Impact,Love_Negative_Impact,Work_Positive_Impact,Work_Negative_Impact,Money_Positive_Impact,Money_Negative_Impact,General_Positive_Impact,General_Negative_Impact
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,"Love,Money,Work",2,Earth,0,Applying,着実な貯蓄や、目に見える資産を構築することへの意欲が、静かに、しかし確かな力強さを持って高まっています。将来の安心のために、現実的で精度の高い予算計画を立てるのに最適なときです。地に足のついた地道な工夫を重ねることで、時間をかけて大きな富を育て上げる、揺るぎない土台が整うでしょう。,,MONEY_VALUE_UP_VENUS_SHORT_POS,-1.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,"Love,Money,Work",2,Earth,1,Applying,過去の貯蓄方法や、所有物に対する自分なりの価値観を、改めて再定義する流れが巡ってきています。手元にある古い資産や、眠っていた資財を有効活用するための、実り多い準備期間となるでしょう。新しい物を追うよりも、今あるものの価値を再発見することで、真の豊かさの本質が見えてくるはずです。,,MONEY_VALUE_UP_VENUS_SHORT_POS,-1.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,"Love,Money,Work",2,Air,0,Applying,新しい収入のアイデアや、情報を価値に変えるための知的な交流が、活発に動き出そうとしています。自分の知識や人脈を経済的なメリットに繋げるための、具体的なシミュレーションに最適なときです。多くの人と対話を重ね、最新の情報を収集することで、予期せぬ収益のチャンスが次々と広がっていくでしょう。,,MONEY_VALUE_UP_VENUS_SHORT_POS,2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,"Love,Money,Work",2,Air,1,Applying,過去の仕事上の契約や、金銭にまつわる情報の真偽を、改めて再確認する必要性が高まっています。以前の取引内容や未回収の案件を見直し、不備を解消するための大切な準備期間となるでしょう。表面的な数字の奥にある根拠を丁寧に検証することで、思わぬ利得や改善点を発見できるはずです。,,MONEY_VALUE_UP_VENUS_SHORT_POS,2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,"Love,Money,Work",2,Water,0,Applying,自分の価値観や所有物に対して、深い安心感を求める気持ちが静かに高まっています。自らの直感を信じ、身の回りの豊かさを自分らしく整える準備に最適なときです。目に見えない心の満足を優先することで、結果として経済的な安定も引き寄せることができるでしょう。,,MONEY_VALUE_UP_VENUS_SHORT_POS,-2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,"Love,Money,Work",2,Water,1,Applying,過去に抱いていたお金への不安や、所有に対する想いを改めて見直す流れが巡ってきています。昔大切にしていたものや、以前の貯蓄計画を再考するための、大切な準備期間となるでしょう。自分の「本当の欲求」を再発見することで、無理のない健全な経済観念を取り戻せるはずです。,,MONEY_VALUE_UP_VENUS_SHORT_POS,-2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,3,Fire,0,Applying,知的な好奇心に鮮やかな火が灯り、新しい学びや情報交換への情熱が高まっています。興味のある分野を深く掘り下げ、周囲に発信していくための準備を整えるのに最適なムードです。活発な議論や対話を通じて、あなたの知的な魅力が輝き、刺激的な出会いを次々と引き寄せることができるでしょう。,,HOUSE_BRIGHTENING_SHORT_POS,5.0,66,8,-,1.0,1.0,0.0,-,会話のテンポが非常によく、軽快で楽しいやり取りからお互いの親密さが高まる日です。新しいスポットでのデートが、お互いに素敵な刺激と笑顔をもたらします。,アイデアの共有や情報発信が極めてスムーズに進み、周囲との協調が取れる日です。最新のITツールやアプリを導入することで、連絡の手間が大幅に削減されます。,書籍や講座、最新の通信ツールなど、自分を高める情報投資がスムーズにおこなえる日です。賢い学びへの出費が、将来の実益となって確実に返ってきます。,40,45,,35,0,35,0,-,-,40,0
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,3,Fire,1,Applying,かつて情熱を注いだ学びや途中で諦めたスキルを再開する時期です。過去の教材を引っ張り出し基礎から見直す準備に適しています。初心に帰って学び直すことで当時は気づかなかった深い理解や新たな応用方法を発見できるでしょう。,,HOUSE_BRIGHTENING_SHORT_POS,5.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,3,Earth,0,Applying,実用的なスキルの習得や身近な環境の整備に意欲が出る時期です。着実に知識を積み上げ将来に役立てるための準備に適しています。具体例を重視した丁寧な伝達を心がけることで周囲からの信頼が厚くなり着実な成果を呼ぶことができるでしょう。,,HOUSE_BRIGHTENING_SHORT_POS,-1.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,3,Earth,1,Applying,実務的な知識の不足や身近な人間関係の不備を再点検する時期です。過去の仕事の手順や疎遠になっていた近隣との関係を丁寧に見直す準備に適しています。基本に立ち返り修正を施すことで将来の大きなミスを防ぐことができるでしょう。,,HOUSE_BRIGHTENING_SHORT_POS,-1.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,3,Air,0,Applying,対話の魅力が高まり新しい情報の交流が活発になる時期です。フットワークを軽くして多くの人と意見交換をする準備に適しています。知的な刺激を楽しむことであなたの言葉に説得力が増し新たなネットワークが次々と広がっていくでしょう。,,HOUSE_BRIGHTENING_SHORT_POS,2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,3,Air,1,Applying,過去の連絡ミスや古い友人との間で起きた誤解を再検証する時期です。丁寧な対話を試み言葉の真意を確認する準備に適しています。表面的な議論を避け本質的な意味を問い直すことで滞っていた関係が再び動き出し深い納得を得られるでしょう。,,HOUSE_BRIGHTENING_SHORT_POS,2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,3,Water,0,Applying,言葉に感情が乗り心に響くコミュニケーションが可能になる時期です。自分の想いを優しく伝え周囲と共感で繋がる準備に適しています。あなたの繊細な感性が言葉を通じて伝わることで身近な人との絆が深まり安心感に満ちた日々が始まるでしょう。,,HOUSE_BRIGHTENING_SHORT_POS,-2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,3,Water,1,Applying,過去の感情的な行き違いや伝えきれなかった想いと向き合う時期です。勇気を出して過去の想いを言葉にする準備に適しています。自分の弱さを素直に見せることで長年抱えてきた心のしこりが解け新しい絆の形が見えてくるでしょう。,,HOUSE_BRIGHTENING_SHORT_POS,-2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,4,Fire,0,Applying,家庭生活や自分の居場所に対して新しい情熱を注ぎたくなる時期です。理想の住まいや心地よい環境を作るための準備に適しています。家族や身近な人と夢を語り合うことであなたの家が活気に満ちた最高のパワースポットへと生まれ変わるでしょう。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,5.0,66,8,-,1.0,1.0,0.0,-,家庭的な安心感に包まれ、パートナーと穏やかな時間を共有できる日です。身近な生活環境を整える協力が、揺るぎない家族愛へと育っていきます。,職場環境の整備やチームのバックアップ業務が極めて順調に進む日です。足元をしっかりと固めることで、全体の安定運航と成果に貢献できます。,住まいや日々の生活費の運用が予定通り進み、安心が得られる日です。長期的な住環境への計画的な投資が、家計全体の安心感を高めます。,55,35,,50,0,30,0,-,-,50,0
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,4,Fire,1,Applying,ルーツや家族関係にかつての住まいについて再考する時期です。昔の家族写真を見返したり故郷に思いを馳せたりする準備に適しています。自分の原点を確認することで現在抱えている家庭内の課題に対する意外な解決策が見つかるでしょう。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,5.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,4,Earth,0,Applying,住環境の改善や家計の基盤をより強固にしたい意欲が高まる時期です。将来にわたって安心できる住まい作りや家族の安定のための準備に適しています。地道にコツコツと環境を整えることであなたの人生に揺るぎない安心感と豊かさがもたらされるでしょう。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,-1.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,4,Earth,1,Applying,自らの心の拠り所や家庭の在り方を改めて見つめ直す時期です。かつて落ち着きを感じていた環境や古い習慣を再評価する準備に適しています。過去の経験を丁寧に紐解くことで、今の生活に本当に必要な安心感の正体が見えてくるでしょう。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,-1.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,4,Air,0,Applying,家庭内のコミュニケーションが活発になり、居場所が知的な刺激に満たされる時期です。家族や同居人と新しいアイデアを共有したり、住まいに新しい風を取り入れる準備に適しています。風通しの良い環境を作ることで、心が軽やかになり、外の世界への意欲も高まるでしょう。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,4,Air,1,Applying,過去の家族との約束や、以前住んでいた場所での交流を再考する時期です。疎遠になっていた親戚への連絡や、過去の家庭内での対話を振り返る準備に適しています。言葉の真意を丁寧に確認し直すことで、今の自分を支える知的なルーツを再発見できるでしょう。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,4,Water,0,Applying,自分の心の土台や大切な居場所において、温かい調和と喜びの気配がこれから静かに高まっていく時期です。家庭や身近な人間関係の中で、お互いの感情に深く共感し合える場面が増え、心から安心できる温かい時間を共有しやすくなります。自分の内面にある素直な愛着や好意が素直に表へ現れやすく、慣れ親しんだ空間に心地よい彩りを添えたいという思いが自然と湧き上がってくるでしょう。外に向けて無理に自分を表現しようとするよりも、まずは自分の最も身近な居場所を心地よく整え、内なる満足感で満たしていくことを意識してみてください。その安心感こそが、これからのあなたの魅力や存在感をさらに輝かせる確かな起点となります。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,-2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,4,Water,1,Applying,自分の心の土台や大切な居場所において、過去の懐かしい愛着や人間関係の思い出に再び光が当たり、温かい調和の気配がこれから静かに高まっていく時期です。家庭や身近なコミュニティの中で、かつて共有した感情や懐かしい結びつきを再評価するような場面が増え、お互いの気持ちに改めて深く寄り添いやすくなります。内面にあるかつての好みや安心できる感覚が改めて生活の中心に浮上しやすく、今の自分にとって本当に心地よい関係性や空間のあり方を振り返る機会となるでしょう。新たなつながりを急いで築こうとするよりも、すでに手元にある大切な絆や慣れ親しんだ居場所に改めて愛情を注ぎ、心の満足感を内側から満たしていくことを意識してみてください。その内省のプロセスこそが、今後のあなたの存在感を支える確供たる原動力になります。,,GENERAL_HOME_ORDER_MOON_SHORT_POS,-2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Fire,0,Applying,あなた自身のクリエイティブな自己表現や恋愛、あるいは心躍る趣味の世界において、新鮮な喜びと情熱の兆しがこれから活発に湧き上がっていく時期です。直感的に「楽しそう」と感じたことに素直に飛び込んでみたくなるような意欲が高まり、自分の内なる遊び心を周囲へ自由にアピールできる機会が自然と増えていきます。自分が心から情熱を注げる対象を生活の中心に据えることで、個人の持つユニークな魅力や生き生きとした存在感がこれまで以上に表に引き出されるでしょう。周囲の視線を気にして無難に振る舞うよりも、まずは自らの純粋なワクワク感や楽しむ意欲にエネルギーを注ぎ、自由に楽しさを追求する姿勢を大切にしてみてください。その前向きな熱意が、周囲をも惹きつける温かい好意の輪を自然に広げていきます。,,LUCKY_LOVE_VENUS_SHORT_POS,5.0,66,8,-,1.0,1.0,0.0,-,好きな気持ちやアプローチに大人の落ち着きが加わり、誠実で質の高い時間を過ごせる日です。お互いの感情を尊重し合える良好な関係を保つことができます。,表現やアイデアを計画的に形にし、完成度の高い作品や成果を出せる日です。楽しみながらも責任を持ってやり抜く姿勢が、独自の存在感を際立たせます。,趣味や表現活動に関する支出において、予算を守りつつ最大の満足を得られるスマートな買い方ができる日です。価値ある知識や体験へ効果的に資金を使えます。,65,35,,55,0,30,0,-,-,40,0
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Fire,1,Applying,自分の純粋な自己表現や恋愛、あるいは過去に夢中になった趣味の領域において、かつての情熱や愛着が再び熱を帯びて蘇り始める時期です。以前挫折した創作活動や昔好きだった娯楽に改めて挑戦したくなる衝動が湧きやすく、忘れていた無邪気な喜びを思い出すような場面が目の前に訪れます。当時は気づけなかった自分の表現スタイルや好みの価値を、今の感性で再評価することができ、内なる熱意とアイデンティティが調和しやすくなるでしょう。新しい楽しみを無理に追い求めるよりも、かつて心が躍った活動に改めて焦点を当て、自分の「好き」という感情をもう一度温め直すことを選択の軸にしてみてください。過去の引き出しを開けることが、今のあなたをより輝かせる新鮮なインスピレーションの源泉になります。,,LUCKY_LOVE_VENUS_SHORT_POS,5.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Earth,0,Applying,自分の趣味や創作活動、あるいは大切なパートナーシップにおいて、形に残る具体的な喜びや心地よい体験の兆しがこれから着実に育っていく時期です。五感で味わうような手触りのある趣味や、着実に実力を積み上げるクリエイティブな活動に没頭しやすく、日々の暮らしに確かな豊かさを実感しやすくなります。自分の得意な表現方法や愛着を持っている技能が生活の中心に置かれることで、自己表現に対する自信がしっかりと安定していくのを感じられるでしょう。一過性の興奮を追いかけるより、時間をかけて磨き上げていく作品や、じっくりと育てる関係性に意識を向け、その中にある実質的な心地よさを大切にしてみてください。身近な喜びを一つずつ具現化するプロセスそのものが、あなたの存在感を周囲に強く印象づける土台となります。,,LUCKY_LOVE_VENUS_SHORT_POS,-1.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Earth,1,Applying,創作活動や趣味、あるいは人間関係での喜びについて、過去に取り組んだ具体的な活動や愛着の対象をじっくりと見直し、再評価する流れが強まる時期です。昔作った作品を手直ししたり、以前コレクションしていたものに再び愛着を感じたりするような、現実的な手応えを伴う再会の場面が訪れやすくなります。自分の感性のルーツや過去に培ったスキルの価値を客観的に再確認することで、自己の表現に対する静かな自信が確かなものへと整っていくでしょう。未開の領域を急いで開拓するよりも、過去に心地よさを感じた具体的な体験や素材に再び向き合い、今の視点で丁寧に手入れを施すことを意識してみてください。眠っていた価値を再び現実の生活に蘇らせることが、今のあなたの魅力と安定感を静かに引き上げます。,,LUCKY_LOVE_VENUS_SHORT_POS,-1.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Air,0,Applying,趣味の仲間との対話や自己表現、あるいは軽やかな社交の場において、新しい知的好奇心や楽しみのアイデアが軽やかに広がり始める時期です。興味のある情報やエンターテインメントについて誰かとフランクに語り合ったり、ユニークな発想を発信したりする中で、周囲とのつながりが自然と弾んでいきます。自分の持つ言葉のセンスや軽快なユーモアが活動の中心を占めることで、対人関係において明るく知的な存在感が魅力的に際立っていくでしょう。自分の殻に閉じこもって楽しむよりも、面白いと感じた視点や言葉を積極的に外へシェアし、風通しのよいコミュニケーションを意識してみてください。そこから生まれる多様なフィードバックが、新たな遊びや創作の選択肢を豊かに広げるきっかけになります。,,LUCKY_LOVE_VENUS_SHORT_POS,2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Air,1,Applying,趣味にまつわるアイデアや知的な自己表現、あるいは過去の人間関係において、以前興味を抱いたまま眠っていたテーマが再び動き出し、再考を促される時期です。昔の友人からの久しぶりの連絡や、以前好きだった情報誌・書籍を読み返すような機会を通じて、懐かしい知的好奇心の炎が再びともる場面が増えていきます。当時の発想や会話のやり取りを現在の知的な視点で捉え直すことで、自分の表現スタイルにある個性や強みを再発見できるでしょう。常に新しいトレンドに飛びつくよりも、過去に心を惹かれた対話やアイデアをもう一度テーブルに載せて、ブラッシュアップすることを意識してみてください。かつての知的な財産を整理し直すプロセスが、あなたの発信や表現力をより洗練されたものへと高めてくれます。,,LUCKY_LOVE_VENUS_SHORT_POS,2.0,66,8,-,1.0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
