Aspect_Logic_ID,T_Planet,N_Planet,Aspect_Angle,Category,N_House,N_Sign_Element,T_Retrograde_Flag,Orb_Status,Text_Description,Countdown_Label,Countdown_ID,Essential_Dignity_Score,Score_Impact,Priority,Advised_Task,Decision_Flag,Sync_Flag,Noise_Flag,Recommended_Action,timeline_Label
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Money,2,Earth,0,Applying,着実な貯蓄や、目に見える資産を構築することへの意欲が、静かに、しかし確かな力強さを持って高まっています。将来の安心のために、現実的で精度の高い予算計画を立てるのに最適なときです。地に足のついた地道な工夫を重ねることで、時間をかけて大きな富を育て上げる、揺るぎない土台が整うでしょう。,確実な富が蓄積される日まで,MONEY_VALUE_UP_VENUS_SHORT_POS,-1,80,8,長期的な貯蓄計画を立てて具体的な額を決める,1,1,0,-,予算整理向き
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Money,2,Earth,1,Applying,過去の貯蓄方法や、所有物に対する自分なりの価値観を、改めて再定義する流れが巡ってきています。手元にある古い資産や、眠っていた資財を有効活用するための、実り多い準備期間となるでしょう。新しい物を追うよりも、今あるものの価値を再発見することで、真の豊かさの本質が見えてくるはずです。,真の豊かさを再発見する日まで,MONEY_VALUE_UP_VENUS_SHORT_POS,-1,50,8,家にある不用品をフリマアプリなどで売却する,1,1,0,-,予算整理向き
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Money,2,Air,0,Applying,新しい収入のアイデアや、情報を価値に変えるための知的な交流が、活発に動き出そうとしています。自分の知識や人脈を経済的なメリットに繋げるための、具体的なシミュレーションに最適なときです。多くの人と対話を重ね、最新の情報を収集することで、予期せぬ収益のチャンスが次々と広がっていくでしょう。,新たな収入源が見つかる日まで,MONEY_VALUE_UP_VENUS_SHORT_POS,2,75,8,興味のある副業について詳しい人に話を聞く,1,1,0,-,予算整理向き
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Money,2,Air,1,Applying,過去の仕事上の契約や、金銭にまつわる情報の真偽を、改めて再確認する必要性が高まっています。以前の取引内容や未回収の案件を見直し、不備を解消するための大切な準備期間となるでしょう。表面的な数字の奥にある根拠を丁寧に検証することで、思わぬ利得や改善点を発見できるはずです。,思わぬ利得が舞い込む日まで,MONEY_VALUE_UP_VENUS_SHORT_POS,2,45,8,過去の契約書や支払い明細に不備がないか確認する,1,1,0,-,予算整理向き
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Money,2,Water,0,Applying,自分の価値観や所有物に対して、深い安心感を求める気持ちが静かに高まっています。自らの直感を信じ、身の回りの豊かさを自分らしく整える準備に最適なときです。目に見えない心の満足を優先することで、結果として経済的な安定も引き寄せることができるでしょう。,心の豊かさが金運を呼ぶ日まで,MONEY_VALUE_UP_VENUS_SHORT_POS,-2,78,8,自分が心からリラックスできる買い物を一つする,1,1,0,-,予算整理向き
TRANSIT_VENUS_NATAL_SUN_0_2_MONEY_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Money,2,Water,1,Applying,過去に抱いていたお金への不安や、所有に対する想いを改めて見直す流れが巡ってきています。昔大切にしていたものや、以前の貯蓄計画を再考するための、大切な準備期間となるでしょう。自分の「本当の欲求」を再発見することで、無理のない健全な経済観念を取り戻せるはずです。,健全な経済観念が戻る日まで,MONEY_VALUE_UP_VENUS_SHORT_POS,-2,48,8,過去の家計簿や通帳を見て支出の癖を振り返る,1,1,0,-,予算整理向き
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,3,Fire,0,Applying,知的な好奇心に鮮やかな火が灯り、新しい学びや情報交換への情熱が高まっています。興味のある分野を深く掘り下げ、周囲に発信していくための準備を整えるのに最適なムードです。活発な議論や対話を通じて、あなたの知的な魅力が輝き、刺激的な出会いを次々と引き寄せることができるでしょう。,知的な冒険が始まる日まで,HOUSE_BRIGHTENING_SHORT_POS,5,82,8,新しく学びたい分野の本を1冊買ってみる,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,3,Fire,1,Applying,かつて情熱を注いだ学びや途中で諦めたスキルを再開する時期です。過去の教材を引っ張り出し基礎から見直す準備に適しています。初心に帰って学び直すことで当時は気づかなかった深い理解や新たな応用方法を発見できるでしょう。,眠っていた好奇心が再燃する日まで,HOUSE_BRIGHTENING_SHORT_POS,5,52,8,昔使っていた教科書やノートを読み返してみる,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,3,Earth,0,Applying,実用的なスキルの習得や身近な環境の整備に意欲が出る時期です。着実に知識を積み上げ将来に役立てるための準備に適しています。具体例を重視した丁寧な伝達を心がけることで周囲からの信頼が厚くなり着実な成果を呼ぶことができるでしょう。,実践的なスキルが身に付く日まで,HOUSE_BRIGHTENING_SHORT_POS,-1,80,8,資格試験やスキルアップの具体的な計画を立てる,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,3,Earth,1,Applying,実務的な知識の不足や身近な人間関係の不備を再点検する時期です。過去の仕事の手順や疎遠になっていた近隣との関係を丁寧に見直す準備に適しています。基本に立ち返り修正を施すことで将来の大きなミスを防ぐことができるでしょう。,基盤の再構築が完了する日まで,HOUSE_BRIGHTENING_SHORT_POS,-1,50,8,連絡を怠っていた身近な人に挨拶の連絡をする,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,3,Air,0,Applying,対話の魅力が高まり新しい情報の交流が活発になる時期です。フットワークを軽くして多くの人と意見交換をする準備に適しています。知的な刺激を楽しむことであなたの言葉に説得力が増し新たなネットワークが次々と広がっていくでしょう。,知的なネットワークが広がる日まで,HOUSE_BRIGHTENING_SHORT_POS,2,75,8,面白そうなセミナーや勉強会に申し込む,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,3,Air,1,Applying,過去の連絡ミスや古い友人との間で起きた誤解を再検証する時期です。丁寧な対話を試み言葉の真意を確認する準備に適しています。表面的な議論を避け本質的な意味を問い直すことで滞っていた関係が再び動き出し深い納得を得られるでしょう。,言葉の誤解が解消される日まで,HOUSE_BRIGHTENING_SHORT_POS,2,45,8,曖昧なままにしていた連絡事項を再度確認する,1,1,0,-,優先順位整理向き
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,3,Water,0,Applying,言葉に感情が乗り心に響くコミュニケーションが可能になる時期です。自分の想いを優しく伝え周囲と共感で繋がる準備に適しています。あなたの繊細な感性が言葉を通じて伝わることで身近な人との絆が深まり安心感に満ちた日々が始まるでしょう。,心が通じ合う対話が始まる日まで,HOUSE_BRIGHTENING_SHORT_POS,-2,78,8,大切な人とゆっくりお茶をしながら会話する,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,3,Water,1,Applying,過去の感情的な行き違いや伝えきれなかった想いと向き合う時期です。勇気を出して過去の想いを言葉にする準備に適しています。自分の弱さを素直に見せることで長年抱えてきた心のしこりが解け新しい絆の形が見えてくるでしょう。,過去の想いが癒やされる日まで,HOUSE_BRIGHTENING_SHORT_POS,-2,48,8,言いたかったけど飲み込んだ言葉をノートに書く,1,1,0,-,優先順位整理向き
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,4,Fire,0,Applying,家庭生活や自分の居場所に対して新しい情熱を注ぎたくなる時期です。理想の住まいや心地よい環境を作るための準備に適しています。家族や身近な人と夢を語り合うことであなたの家が活気に満ちた最高のパワースポットへと生まれ変わるでしょう。,自宅が最高の安らぎの場になる日まで,GENERAL_HOME_ORDER_MOON_SHORT_POS,5,82,8,部屋の模様替えや新しいインテリアを検討する,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,4,Fire,1,Applying,ルーツや家族関係にかつての住まいについて再考する時期です。昔の家族写真を見返したり故郷に思いを馳せたりする準備に適しています。自分の原点を確認することで現在抱えている家庭内の課題に対する意外な解決策が見つかるでしょう。,自分の原点を再発見する日まで,GENERAL_HOME_ORDER_MOON_SHORT_POS,5,52,8,昔のアルバムを整理したり家族に電話してみる,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,4,Earth,0,Applying,住環境の改善や家計の基盤をより強固にしたい意欲が高まる時期です。将来にわたって安心できる住まい作りや家族の安定のための準備に適しています。地道にコツコツと環境を整えることであなたの人生に揺るぎない安心感と豊かさがもたらされるでしょう。,揺るぎない安心感が手に入る日まで,GENERAL_HOME_ORDER_MOON_SHORT_POS,-1,80,8,災害対策の点検や備蓄品の整理を行う,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,4,Earth,1,Applying,自らの心の拠り所や家庭の在り方を改めて見つめ直す時期です。かつて落ち着きを感じていた環境や古い習慣を再評価する準備に適しています。過去の経験を丁寧に紐解くことで、今の生活に本当に必要な安心感の正体が見えてくるでしょう。,心の基盤を再発見する日まで,GENERAL_HOME_ORDER_MOON_SHORT_POS,-1,48,8,昔から大切にしていた家具を磨いて丁寧に感謝を伝える,1,1,0,-,優先順位整理向き
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,4,Air,0,Applying,家庭内のコミュニケーションが活発になり、居場所が知的な刺激に満たされる時期です。家族や同居人と新しいアイデアを共有したり、住まいに新しい風を取り入れる準備に適しています。風通しの良い環境を作ることで、心が軽やかになり、外の世界への意欲も高まるでしょう。,家庭に新しい風が吹く日まで,GENERAL_HOME_ORDER_MOON_SHORT_POS,2,75,8,部屋の窓を大きく開けて空気の入れ替えを行う,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,4,Air,1,Applying,過去の家族との約束や、以前住んでいた場所での交流を再考する時期です。疎遠になっていた親戚への連絡や、過去の家庭内での対話を振り返る準備に適しています。言葉の真意を丁寧に確認し直すことで、今の自分を支える知的なルーツを再発見できるでしょう。,過去の対話から絆を再生する日まで,GENERAL_HOME_ORDER_MOON_SHORT_POS,2,45,8,昔の家族からの手紙やメッセージを読み返してみる,1,1,0,-,優先順位整理向き
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,4,Water,0,Applying,家庭や私生活にやさしい満足感が高まりつつあります。安心できる時間を先に確保すると心が整います。,心から安らげる時間まで,GENERAL_HOME_ORDER_MOON_SHORT_POS,-2,78,8,帰宅後に休む時間を予定へ入れる,1,1,0,-,複雑な判断向き
TRANSIT_VENUS_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,General,4,Water,1,Applying,過去の家族感情や居場所への思いを再考する流れです。無理に結論を急がず記憶を丁寧に扱いましょう。,心の居場所を再確認するまで,GENERAL_HOME_ORDER_MOON_SHORT_POS,-2,48,8,昔の写真や記録を見返して気持ちを書く,1,1,0,-,優先順位整理向き
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Fire,0,Applying,恋愛や創作への意欲が明るく高まりつつあります。自分から楽しい予定を作るほど魅力が伝わりやすくなります。,恋の楽しさが高まる日まで,LUCKY_LOVE_VENUS_SHORT_POS,5,82,8,気になる相手を気軽な予定に誘う,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Fire,1,Applying,過去の恋や創作意欲を再考する流れが強まります。以前好きだったことを試すと喜びが戻ります。,過去の情熱が再燃する日まで,LUCKY_LOVE_VENUS_SHORT_POS,5,52,8,以前好きだった趣味を一時間だけ再開する,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Earth,0,Applying,恋愛や創作を現実的に育てる力が高まります。気持ちを形にする具体的な予定を決めると進展しやすいでしょう。,恋が形になり始める日まで,LUCKY_LOVE_VENUS_SHORT_POS,-1,80,8,次に会う日程や場所を具体的に決める,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Earth,1,Applying,過去の恋愛観や楽しみ方を再定義する流れです。焦らず本当に心地よい距離感を確認してください。,恋の距離感を再確認するまで,LUCKY_LOVE_VENUS_SHORT_POS,-1,50,8,相手との連絡頻度を無理なく見直す,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Air,0,Applying,恋愛や創作で軽やかな対話が高まりつつあります。率直な言葉で楽しさを共有すると距離が縮まります。,楽しい対話が始まる日まで,LUCKY_LOVE_VENUS_SHORT_POS,2,75,8,気になる人へ短い近況を送る,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Air,1,Applying,過去の恋や表現方法を再考する流れです。昔の連絡や作品から今も使える魅力を見つけましょう。,過去の表現が生きる日まで,LUCKY_LOVE_VENUS_SHORT_POS,2,45,8,以前の作品や投稿を見直して改善点を書く,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Water,0,Applying,恋愛や創作に深い感受性が高まっています。気持ちを丁寧に表すほど相手との信頼が育ちやすいでしょう。,深い愛情が伝わる日まで,LUCKY_LOVE_VENUS_SHORT_POS,-2,78,8,相手へ感謝と気遣いを一文で伝える,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_5_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,5,Water,1,Applying,過去の恋や感情の記憶を再考する流れです。未整理の思いを責めずに言葉へ移すと癒やしが進みます。,恋の記憶が癒やされるまで,LUCKY_LOVE_VENUS_SHORT_POS,-2,48,8,未送信の手紙として気持ちを書き出す,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_6_WORK_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Work,6,Fire,0,Applying,仕事や日課に前向きな意欲が高まっています。楽しく続けられる手順を作ると作業効率が上がります。,仕事の流れが明るくなる日まで,WORK_STABILITY_SATURN_SHORT_POS,5,74,8,今日の作業手順を三つに分けて書く,1,1,0,-,実務集中向き
TRANSIT_VENUS_NATAL_SUN_0_6_WORK_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Work,6,Fire,1,Applying,過去の働き方や役割を再考する流れです。以前の失敗を責めず改善点として扱うと整います。,働き方を再調整する日まで,WORK_STABILITY_SATURN_SHORT_POS,5,45,8,過去のミスから改善策を一つ書く,1,1,0,-,実務集中向き
TRANSIT_VENUS_NATAL_SUN_0_6_WORK_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Work,6,Earth,0,Applying,実務を丁寧に整える力が高まっています。職場環境や道具を使いやすくするほど成果につながります。,実務環境が整う日まで,WORK_STABILITY_SATURN_SHORT_POS,-1,78,8,机まわりと作業ファイルを整理する,1,1,0,-,実務集中向き
TRANSIT_VENUS_NATAL_SUN_0_6_WORK_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Work,6,Earth,1,Applying,過去の仕事道具や手順を再考する流れです。古い方法の中から今も役立つものを選び直してください。,実務手順を再発見するまで,WORK_STABILITY_SATURN_SHORT_POS,-1,48,8,以前使ったテンプレートを見直す,1,1,0,-,実務集中向き
TRANSIT_VENUS_NATAL_SUN_0_6_WORK_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Work,6,Air,0,Applying,仕事での情報共有や調整力が高まります。明るく簡潔な連絡を心がけると協力を得やすいでしょう。,職場の連携が広がる日まで,WORK_STABILITY_SATURN_SHORT_POS,2,75,8,関係者へ進捗を短く共有する,1,1,0,-,実務集中向き
TRANSIT_VENUS_NATAL_SUN_0_6_WORK_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Work,6,Air,1,Applying,過去の連絡ミスや情報不足を再考する流れです。古い記録を確認して認識違いを減らしましょう。,職場の誤解が解けるまで,WORK_STABILITY_SATURN_SHORT_POS,2,45,8,重要な連絡履歴を読み返して確認する,1,1,0,-,実務集中向き
TRANSIT_VENUS_NATAL_SUN_0_6_WORK_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Work,6,Water,0,Applying,仕事に対する思いやりや支援意識が高まっています。相手の負担を汲んだ小さな協力が評価につながります。,職場の信頼が深まる日まで,WORK_STABILITY_SATURN_SHORT_POS,-2,78,8,困っている人に手伝えることを一つ聞く,1,1,0,-,実務集中向き
TRANSIT_VENUS_NATAL_SUN_0_6_WORK_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Work,6,Water,1,Applying,過去の職場感情や人間関係を再考する流れです。以前の違和感を丁寧に言語化すると改善点が見えます。,職場の感情を見直すまで,WORK_STABILITY_SATURN_SHORT_POS,-2,48,8,職場で気になった感情を三つ書く,1,1,0,-,実務集中向き
TRANSIT_VENUS_NATAL_SUN_0_7_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,7,Fire,0,Applying,対人関係や恋愛で率直な好意が高まります。相手を喜ばせる行動を自分から選ぶと関係が進みます。,大切な関係が近づく日まで,LUCKY_LOVE_VENUS_SHORT_POS,5,82,8,相手が喜びそうな提案を一つ送る,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_7_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,7,Fire,1,Applying,過去の関係性や恋愛の進め方を再考する流れです。以前の縁から学んだことを今の関係に生かしましょう。,過去の縁を見直す日まで,LUCKY_LOVE_VENUS_SHORT_POS,5,52,8,過去の関係で学んだ教訓を書き出す,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_7_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,7,Earth,0,Applying,対人関係を現実的に育てる力が高まっています。約束や役割を丁寧に整えるほど信頼が深まります。,信頼関係が形になる日まで,LUCKY_LOVE_VENUS_SHORT_POS,-1,80,8,相手と次の予定や役割を確認する,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_7_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,7,Earth,1,Applying,過去の対人ルールや恋愛観を再考する流れです。安定を妨げる古い思い込みを見直してください。,関係のルールを再確認するまで,LUCKY_LOVE_VENUS_SHORT_POS,-1,50,8,関係で大切にしたい境界線を書き出す,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_7_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,7,Air,0,Applying,対人関係で会話や交流が軽やかに高まります。相手の考えを聞く姿勢が新しい親しさを生みます。,対話から親しさが育つ日まで,LUCKY_LOVE_VENUS_SHORT_POS,2,75,8,相手へ最近考えていることを尋ねる,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_7_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,7,Air,1,Applying,過去の対話や誤解を再考する流れです。言葉の行き違いを責めず確認し直すと関係が整います。,対人の誤解を見直すまで,LUCKY_LOVE_VENUS_SHORT_POS,2,45,8,曖昧だった話題を穏やかに確認する,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_7_LOVE_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,7,Water,0,Applying,対人関係に深い共感と親密さが高まります。相手の気持ちを丁寧に受け止めることで信頼が育ちます。,深い信頼が育つ日まで,LUCKY_LOVE_VENUS_SHORT_POS,-2,78,8,相手の話を遮らず最後まで聞く,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_7_LOVE_1_Applying,TRANSIT_VENUS,NATAL_SUN,0,Love,7,Water,1,Applying,過去の親密さや依存の形を再考する流れです。心地よい距離感を取り戻す準備をしましょう。,親密さを再調整する日まで,LUCKY_LOVE_VENUS_SHORT_POS,-2,48,8,相手と自分の境界線を紙に書く,1,1,0,-,関係調整向き
TRANSIT_VENUS_NATAL_SUN_0_8_MONEY_0_Applying,TRANSIT_VENUS,NATAL_SUN,0,Money,8,Fire,0,Applying,共有資産や支援に関する意欲が高まっています。前向きな相談を始めることで金銭面の可能性が広がります。,共有資産の好機が来る日まで,MONEY_VALUE_UP_VENUS_SHORT_POS,5,82,8,共同の支出や収入を一覧にする,1,1,0,-,予算整理向き
