Date,Planet,Ecliptic_Longitude,Sign_ID,Degree_In_Sign,Retrograde_Flag,Sign_Ingress_Flag,Retrograde_Start_Flag,Retrograde_End_Flag,Station_Flag,Speed
2018-01-10,PLUTO,289.101974,CAPRICORN,19.101974,0,0,0,0,0,0.0341547
2018-01-11,SUN,291.206988,CAPRICORN,21.206988,0,0,0,0,0,1.01907135
2018-01-11,MERCURY,270.380771,CAPRICORN,0.380771,0,1,0,0,0,1.33703579
2018-01-11,VENUS,291.734335,CAPRICORN,21.734335,0,0,0,0,0,1.25794377
2018-01-11,MARS,230.703216,SCORPIO,20.703216,0,0,0,0,0,0.62108007
2018-01-11,JUPITER,228.613561,SCORPIO,18.613561,0,0,0,0,0,0.15038931
2018-01-11,SATURN,272.605692,CAPRICORN,2.605692,0,0,0,0,0,0.11407047
2018-01-11,URANUS,24.604358,ARIES,24.604358,0,0,0,0,0,0.00770623
2018-01-11,NEPTUNE,342.157676,PISCES,12.157676,0,0,0,0,0,0.02646754
2018-01-11,PLUTO,289.136105,CAPRICORN,19.136105,0,0,0,0,0,0.03411261
2018-01-12,SUN,292.226053,CAPRICORN,22.226053,0,0,0,0,0,1.01905242
2018-01-12,MERCURY,271.727455,CAPRICORN,1.727455,0,0,0,0,0,1.35605371
2018-01-12,VENUS,292.992256,CAPRICORN,22.992256,0,0,0,0,0,1.25789581
2018-01-12,MARS,231.32414,SCORPIO,21.32414,0,0,0,0,0,0.62076403
2018-01-12,JUPITER,228.762993,SCORPIO,18.762993,0,0,0,0,0,0.14846993
2018-01-12,SATURN,272.719568,CAPRICORN,2.719568,0,0,0,0,0,0.11367806
2018-01-12,URANUS,24.612504,ARIES,24.612504,0,0,0,0,0,0.00858532
2018-01-12,NEPTUNE,342.18436,PISCES,12.18436,0,0,0,0,0,0.02689849
2018-01-12,PLUTO,289.170206,CAPRICORN,19.170206,0,0,0,0,0,0.03408902
2018-01-13,SUN,293.245088,CAPRICORN,23.245088,0,0,0,0,0,1.01901135
2018-01-13,MERCURY,273.092383,CAPRICORN,3.092383,0,0,0,0,0,1.37356238
2018-01-13,VENUS,294.250125,CAPRICORN,24.250125,0,0,0,0,0,1.25783864
2018-01-13,MARS,231.944739,SCORPIO,21.944739,0,0,0,0,0,0.62043041
2018-01-13,JUPITER,228.91049,SCORPIO,18.91049,0,0,0,0,0,0.1465165
2018-01-13,SATURN,272.833041,CAPRICORN,2.833041,0,0,0,0,0,0.11326321
2018-01-13,URANUS,24.621528,ARIES,24.621528,0,0,0,0,0,0.00946159
2018-01-13,NEPTUNE,342.211471,PISCES,12.211471,0,0,0,0,0,0.02732105
2018-01-13,PLUTO,289.204283,CAPRICORN,19.204283,0,0,0,0,0,0.03406283
2018-01-14,SUN,294.26407,CAPRICORN,24.26407,0,0,0,0,0,1.01894584
2018-01-14,MERCURY,274.474156,CAPRICORN,4.474156,0,0,0,0,0,1.38977803
2018-01-14,VENUS,295.507931,CAPRICORN,25.507931,0,0,0,0,0,1.2577691
2018-01-14,MARS,232.564996,SCORPIO,22.564996,0,0,0,0,0,0.62007853
2018-01-14,JUPITER,229.056015,SCORPIO,19.056015,0,0,0,0,0,0.14452831
2018-01-14,SATURN,272.946087,CAPRICORN,2.946087,0,0,0,0,0,0.11282487
2018-01-14,URANUS,24.631426,ARIES,24.631426,0,0,0,0,0,0.01033367
2018-01-14,NEPTUNE,342.238999,PISCES,12.238999,0,0,0,0,0,0.02773409
2018-01-14,PLUTO,289.238329,CAPRICORN,19.238329,0,0,0,0,0,0.03402797
2018-01-15,SUN,295.282974,CAPRICORN,25.282974,0,0,0,0,0,1.01885429
2018-01-15,MERCURY,275.871578,CAPRICORN,5.871578,0,0,0,0,0,1.40489109
2018-01-15,VENUS,296.76566,CAPRICORN,26.76566,0,0,0,0,0,1.25768536
2018-01-15,MARS,233.184891,SCORPIO,23.184891,0,0,0,0,0,0.61970829
2018-01-15,JUPITER,229.199535,SCORPIO,19.199535,0,0,0,0,0,0.14250508
2018-01-15,SATURN,273.058683,CAPRICORN,3.058683,0,0,0,0,0,0.11236253
2018-01-15,URANUS,24.642193,ARIES,24.642193,0,0,0,0,0,0.01120063
2018-01-15,NEPTUNE,342.266936,PISCES,12.266936,0,0,0,0,0,0.02813689
2018-01-15,PLUTO,289.272335,CAPRICORN,19.272335,0,0,0,0,0,0.03398233
2018-01-16,SUN,296.301773,CAPRICORN,26.301773,0,0,0,0,0,1.01873593
2018-01-16,MERCURY,277.283633,CAPRICORN,7.283633,0,0,0,0,0,1.41906948
2018-01-16,VENUS,298.023297,CAPRICORN,28.023297,0,0,0,0,0,1.25758653
2018-01-16,MARS,233.804408,SCORPIO,23.804408,0,0,0,0,0,0.61932026
2018-01-16,JUPITER,229.341014,SCORPIO,19.341014,0,0,0,0,0,0.14044712
2018-01-16,SATURN,273.170804,CAPRICORN,3.170804,0,0,0,0,0,0.11187616
2018-01-16,URANUS,24.653825,ARIES,24.653825,0,0,0,0,0,0.01206202
2018-01-16,NEPTUNE,342.29527,PISCES,12.29527,0,0,0,0,0,0.0285292
2018-01-16,PLUTO,289.306291,CAPRICORN,19.306291,0,0,0,0,0,0.0339253
2018-01-17,SUN,297.32044,CAPRICORN,27.32044,0,0,0,0,0,1.0185906
2018-01-17,MERCURY,278.709462,CAPRICORN,8.709462,0,0,0,0,0,1.43246152
2018-01-17,VENUS,299.280829,CAPRICORN,29.280829,0,0,0,0,0,1.25747241
2018-01-17,MARS,234.423527,SCORPIO,24.423527,0,0,0,0,0,0.61891547
2018-01-17,JUPITER,229.480417,SCORPIO,19.480417,0,0,0,0,0,0.13835509
2018-01-17,SATURN,273.282428,CAPRICORN,3.282428,0,0,0,0,0,0.11136612
2018-01-17,URANUS,24.666315,ARIES,24.666315,0,0,0,0,0,0.01291771
2018-01-17,NEPTUNE,342.323991,PISCES,12.323991,0,0,0,0,0,0.02891111
2018-01-17,PLUTO,289.340183,CAPRICORN,19.340183,0,0,0,0,0,0.03385691
2018-01-18,SUN,298.338949,CAPRICORN,28.338949,0,0,0,0,0,1.01841878
2018-01-18,MERCURY,280.148344,CAPRICORN,10.148344,0,0,0,0,0,1.44519848
2018-01-18,VENUS,300.538238,AQUARIUS,0.538238,0,1,0,0,0,1.25734342
2018-01-18,MARS,235.042234,SCORPIO,25.042234,0,0,0,0,0,0.61849553
2018-01-18,JUPITER,229.617713,SCORPIO,19.617713,0,0,0,0,0,0.13623024
2018-01-18,SATURN,273.393529,CAPRICORN,3.393529,0,0,0,0,0,0.11083323
2018-01-18,URANUS,24.679659,ARIES,24.679659,0,0,0,0,0,0.013768
2018-01-18,NEPTUNE,342.353089,PISCES,12.353089,0,0,0,0,0,0.02928319
2018-01-18,PLUTO,289.374001,CAPRICORN,19.374001,0,0,0,0,0,0.03377779
2018-01-19,SUN,299.357273,CAPRICORN,29.357273,0,0,0,0,0,1.01822174
2018-01-19,MERCURY,281.599685,CAPRICORN,11.599685,0,0,0,0,0,1.45739706
2018-01-19,VENUS,301.795512,AQUARIUS,1.795512,0,0,0,0,0,1.25720059
2018-01-19,MARS,235.660515,SCORPIO,25.660515,0,0,0,0,0,0.61806269
2018-01-19,JUPITER,229.752867,SCORPIO,19.752867,0,0,0,0,0,0.13407422
2018-01-19,SATURN,273.504087,CAPRICORN,3.504087,0,0,0,0,0,0.11027885
2018-01-19,URANUS,24.69385,ARIES,24.69385,0,0,0,0,0,0.01461366
2018-01-19,NEPTUNE,342.382554,PISCES,12.382554,0,0,0,0,0,0.02964645
2018-01-19,PLUTO,289.407736,CAPRICORN,19.407736,0,0,0,0,0,0.0336891
2018-01-20,SUN,300.375389,AQUARIUS,0.375389,0,1,0,0,0,1.01800153
2018-01-20,MERCURY,283.062999,CAPRICORN,13.062999,0,0,0,0,0,1.46916116
2018-01-20,VENUS,303.052636,AQUARIUS,3.052636,0,0,0,0,0,1.25704553
2018-01-20,MARS,236.278357,SCORPIO,26.278357,0,0,0,0,0,0.61761988
2018-01-20,JUPITER,229.885851,SCORPIO,19.885851,0,0,0,0,0,0.13188929
2018-01-20,SATURN,273.614081,CAPRICORN,3.614081,0,0,0,0,0,0.10970479
2018-01-20,URANUS,24.708885,ARIES,24.708885,0,0,0,0,0,0.01545583
2018-01-20,NEPTUNE,342.412379,PISCES,12.412379,0,0,0,0,0,0.03000233
2018-01-20,PLUTO,289.441377,CAPRICORN,19.441377,0,0,0,0,0,0.03359243
2018-01-21,SUN,301.393274,AQUARIUS,1.393274,0,0,0,0,0,1.01776066
2018-01-21,MERCURY,284.537898,CAPRICORN,14.537898,0,0,0,0,0,1.48058335
2018-01-21,VENUS,304.3096,AQUARIUS,4.3096,0,0,0,0,0,1.25688028
2018-01-21,MARS,236.895753,SCORPIO,26.895753,0,0,0,0,0,0.61717033
2018-01-21,JUPITER,230.016637,SCORPIO,20.016637,0,0,0,0,0,0.12967788
2018-01-21,SATURN,273.723491,CAPRICORN,3.723491,0,0,0,0,0,0.109113
2018-01-21,URANUS,24.724761,ARIES,24.724761,0,0,0,0,0,0.01629579
2018-01-21,NEPTUNE,342.442557,PISCES,12.442557,0,0,0,0,0,0.0303524
2018-01-21,PLUTO,289.474919,CAPRICORN,19.474919,0,0,0,0,0,0.03348954
2018-01-22,SUN,302.410908,AQUARIUS,2.410908,0,0,0,0,0,1.01750202
2018-01-22,MERCURY,286.024084,CAPRICORN,16.024084,0,0,0,0,0,1.49174618
2018-01-22,VENUS,305.566395,AQUARIUS,5.566395,0,0,0,0,0,1.25670669
2018-01-22,MARS,237.512697,SCORPIO,27.512697,0,0,0,0,0,0.61671729
2018-01-22,JUPITER,230.145199,SCORPIO,20.145199,0,0,0,0,0,0.12744221
2018-01-22,SATURN,273.832302,CAPRICORN,3.832302,0,0,0,0,0,0.10850529
2018-01-22,URANUS,24.741476,ARIES,24.741476,0,0,0,0,0,0.01713462
2018-01-22,NEPTUNE,342.473083,PISCES,12.473083,0,0,0,0,0,0.03069802
2018-01-22,PLUTO,289.508355,CAPRICORN,19.508355,0,0,0,0,0,0.03338198
2018-01-23,SUN,303.428277,AQUARIUS,3.428277,0,0,0,0,0,1.01722865
2018-01-23,MERCURY,287.521333,CAPRICORN,17.521333,0,0,0,0,0,1.5027232
2018-01-23,VENUS,306.823012,AQUARIUS,6.823012,0,0,0,0,0,1.25652676
2018-01-23,MARS,238.129188,SCORPIO,28.129188,0,0,0,0,0,0.61626375
2018-01-23,JUPITER,230.271514,SCORPIO,20.271514,0,0,0,0,0,0.12518415
2018-01-23,SATURN,273.940498,CAPRICORN,3.940498,0,0,0,0,0,0.10788314
2018-01-23,URANUS,24.75903,ARIES,24.75903,0,0,0,0,0,0.01797301
2018-01-23,NEPTUNE,342.503952,PISCES,12.503952,0,0,0,0,0,0.03104022
2018-01-23,PLUTO,289.541682,CAPRICORN,19.541682,0,0,0,0,0,0.03327093
2018-01-24,SUN,304.445366,AQUARIUS,4.445366,0,0,0,0,0,1.01694366
2018-01-24,MERCURY,289.029494,CAPRICORN,19.029494,0,0,0,0,0,1.51357983
2018-01-24,VENUS,308.079447,AQUARIUS,8.079447,0,0,0,0,0,1.25634214
2018-01-24,MARS,238.745226,SCORPIO,28.745226,0,0,0,0,0,0.61581225
2018-01-24,JUPITER,230.39556,SCORPIO,20.39556,0,0,0,0,0,0.12290504
2018-01-24,SATURN,274.048064,CAPRICORN,4.048064,0,0,0,0,0,0.10724752
2018-01-24,URANUS,24.777422,ARIES,24.777422,0,0,0,0,0,0.01881113
2018-01-24,NEPTUNE,342.535162,PISCES,12.535162,0,0,0,0,0,0.03137943
2018-01-24,PLUTO,289.574897,CAPRICORN,19.574897,0,0,0,0,0,0.03315707
2018-01-25,SUN,305.462166,AQUARIUS,5.462166,0,0,0,0,0,1.01664989
2018-01-25,MERCURY,290.548476,CAPRICORN,20.548476,0,0,0,0,0,1.52437406
2018-01-25,VENUS,309.335696,AQUARIUS,9.335696,0,0,0,0,0,1.25615399
2018-01-25,MARS,239.360815,SCORPIO,29.360815,0,0,0,0,0,0.61536445
2018-01-25,JUPITER,230.517317,SCORPIO,20.517317,0,0,0,0,0,0.12060536
2018-01-25,SATURN,274.154989,CAPRICORN,4.154989,0,0,0,0,0,0.10659856
2018-01-25,URANUS,24.796652,ARIES,24.796652,0,0,0,0,0,0.0196483
2018-01-25,NEPTUNE,342.56671,PISCES,12.56671,0,0,0,0,0,0.03171533
2018-01-25,PLUTO,289.607996,CAPRICORN,19.607996,0,0,0,0,0,0.03304019
2018-01-26,SUN,306.478669,AQUARIUS,6.478669,0,0,0,0,0,1.01634963
2018-01-26,MERCURY,292.078242,CAPRICORN,22.078242,0,0,0,0,0,1.53515661
2018-01-26,VENUS,310.591756,AQUARIUS,10.591756,0,0,0,0,0,1.25596251
2018-01-26,MARS,239.975958,SCORPIO,29.975958,0,0,0,0,0,0.61492048
2018-01-26,JUPITER,230.636764,SCORPIO,20.636764,0,0,0,0,0,0.11828405
2018-01-26,SATURN,274.261257,CAPRICORN,4.261257,0,0,0,0,0,0.10593506
2018-01-26,URANUS,24.816718,ARIES,24.816718,0,0,0,0,0,0.0204825
2018-01-26,NEPTUNE,342.598592,PISCES,12.598592,0,0,0,0,0,0.03204621
2018-01-26,PLUTO,289.640976,CAPRICORN,19.640976,0,0,0,0,0,0.03291874
2018-01-27,SUN,307.494868,AQUARIUS,7.494868,0,0,0,0,0,1.01604424
2018-01-27,MERCURY,293.618804,CAPRICORN,23.618804,0,0,0,0,0,1.54597142
2018-01-27,VENUS,311.847621,AQUARIUS,11.847621,0,0,0,0,0,1.25576673
2018-01-27,MARS,240.590658,SAGITTARIUS,0.590658,0,1,0,0,0,0.61447854
2018-01-27,JUPITER,230.753877,SCORPIO,20.753877,0,0,0,0,0,0.11593828
2018-01-27,SATURN,274.366853,CAPRICORN,4.366853,0,0,0,0,0,0.10525417
2018-01-27,URANUS,24.837615,ARIES,24.837615,0,0,0,0,0,0.0213102
2018-01-27,NEPTUNE,342.6308,PISCES,12.6308,0,0,0,0,0,0.03236876
2018-01-27,PLUTO,289.673831,CAPRICORN,19.673831,0,0,0,0,0,0.03278955
2018-01-28,SUN,308.51076,AQUARIUS,8.51076,0,0,0,0,0,1.01573473
2018-01-28,MERCURY,295.170212,CAPRICORN,25.170212,0,0,0,0,0,1.55685659
2018-01-28,VENUS,313.103288,AQUARIUS,13.103288,0,0,0,0,0,1.2555651
2018-01-28,MARS,241.204915,SAGITTARIUS,1.204915,0,0,0,0,0,0.6140352
2018-01-28,JUPITER,230.868631,SCORPIO,20.868631,0,0,0,0,0,0.11356396
2018-01-28,SATURN,274.471758,CAPRICORN,4.471758,0,0,0,0,0,0.10455205
2018-01-28,URANUS,24.859335,ARIES,24.859335,0,0,0,0,0,0.02212692
2018-01-28,NEPTUNE,342.663326,PISCES,12.663326,0,0,0,0,0,0.03267878
2018-01-28,PLUTO,289.706552,CAPRICORN,19.706552,0,0,0,0,0,0.03264844
2018-01-29,SUN,309.526341,AQUARIUS,9.526341,0,0,0,0,0,1.01542291
2018-01-29,MERCURY,296.732555,CAPRICORN,26.732555,0,0,0,0,0,1.56784626
2018-01-29,VENUS,314.35875,AQUARIUS,14.35875,0,0,0,0,0,1.25535694
2018-01-29,MARS,241.818727,SAGITTARIUS,1.818727,0,0,0,0,0,0.61358665
2018-01-29,JUPITER,230.980994,SCORPIO,20.980994,0,0,0,0,0,0.11115735
2018-01-29,SATURN,274.57595,CAPRICORN,4.57595,0,0,0,0,0,0.10382544
2018-01-29,URANUS,24.881864,ARIES,24.881864,0,0,0,0,0,0.02292905
2018-01-29,NEPTUNE,342.696153,PISCES,12.696153,0,0,0,0,0,0.03297275
2018-01-29,PLUTO,289.739123,CAPRICORN,19.739123,0,0,0,0,0,0.03249201
2018-01-30,SUN,310.54161,AQUARIUS,10.54161,0,0,0,0,0,1.01511231
2018-01-30,MERCURY,298.305952,CAPRICORN,28.305952,0,0,0,0,0,1.57897225
2018-01-30,VENUS,315.614001,AQUARIUS,15.614001,0,0,0,0,0,1.25514368
2018-01-30,MARS,242.432087,SAGITTARIUS,2.432087,0,0,0,0,0,0.61313021
2018-01-30,JUPITER,231.090934,SCORPIO,21.090934,0,0,0,0,0,0.10871672
2018-01-30,SATURN,274.679401,CAPRICORN,4.679401,0,0,0,0,0,0.10307343
2018-01-30,URANUS,24.905188,ARIES,24.905188,0,0,0,0,0,0.02371558
2018-01-30,NEPTUNE,342.729265,PISCES,12.729265,0,0,0,0,0,0.03324973
2018-01-30,PLUTO,289.771531,CAPRICORN,19.771531,0,0,0,0,0,0.03231927
2018-01-31,SUN,311.556572,AQUARIUS,11.556572,0,0,0,0,0,1.01480808
2018-01-31,MERCURY,299.890557,CAPRICORN,29.890557,0,0,0,0,0,1.59026464
2018-01-31,VENUS,316.869038,AQUARIUS,16.869038,0,0,0,0,0,1.25492939
2018-01-31,MARS,243.044985,SAGITTARIUS,3.044985,0,0,0,0,0,0.61266514
2018-01-31,JUPITER,231.198417,SCORPIO,21.198417,0,0,0,0,0,0.10624335
2018-01-31,SATURN,274.782089,CAPRICORN,4.782089,0,0,0,0,0,0.10229821
2018-01-31,URANUS,24.929291,ARIES,24.929291,0,0,0,0,0,0.02448891
2018-01-31,NEPTUNE,342.762647,PISCES,12.762647,0,0,0,0,0,0.03351211
2018-01-31,PLUTO,289.803758,CAPRICORN,19.803758,0,0,0,0,0,0.03213255
2018-02-01,SUN,312.571234,AQUARIUS,12.571234,0,0,0,0,0,1.01451551
2018-02-01,MERCURY,301.486548,AQUARIUS,1.486548,0,1,0,0,0,1.60175097
2018-02-01,VENUS,318.123862,AQUARIUS,18.123862,0,0,0,0,0,1.25471934
2018-02-01,MARS,243.657415,SAGITTARIUS,3.657415,0,0,0,0,0,0.6121922
2018-02-01,JUPITER,231.303411,SCORPIO,21.303411,0,0,0,0,0,0.10374071
2018-02-01,SATURN,274.883992,CAPRICORN,4.883992,0,0,0,0,0,0.1015042
2018-02-01,URANUS,24.954163,ARIES,24.954163,0,0,0,0,0,0.02525404
2018-02-01,NEPTUNE,342.796286,PISCES,12.796286,0,0,0,0,0,0.03376473
2018-02-01,PLUTO,289.835793,CAPRICORN,19.835793,0,0,0,0,0,0.0319366
2018-02-02,SUN,313.585611,AQUARIUS,13.585611,0,0,0,0,0,1.01423786
2018-02-02,MERCURY,303.094133,AQUARIUS,3.094133,0,0,0,0,0,1.61345421
2018-02-02,VENUS,319.37848,AQUARIUS,19.37848,0,0,0,0,0,1.2545178
2018-02-02,MARS,244.269368,SAGITTARIUS,4.269368,0,0,0,0,0,0.61171215
2018-02-02,JUPITER,231.405889,SCORPIO,21.405889,0,0,0,0,0,0.10121273
2018-02-02,SATURN,274.985093,CAPRICORN,4.985093,0,0,0,0,0,0.10069599
2018-02-02,URANUS,24.979798,ARIES,24.979798,0,0,0,0,0,0.02601618
2018-02-02,NEPTUNE,342.830175,PISCES,12.830175,0,0,0,0,0,0.03401276
2018-02-02,PLUTO,289.86763,CAPRICORN,19.86763,0,0,0,0,0,0.03173643
2018-02-03,SUN,314.599718,AQUARIUS,14.599718,0,0,0,0,0,1.01397501
2018-02-03,MERCURY,304.713536,AQUARIUS,4.713536,0,0,0,0,0,1.62539134
2018-02-03,VENUS,320.632901,AQUARIUS,20.632901,0,0,0,0,0,1.25432642
2018-02-03,MARS,244.880837,SAGITTARIUS,4.880837,0,0,0,0,0,0.61122429
2018-02-03,JUPITER,231.505828,SCORPIO,21.505828,0,0,0,0,0,0.09866185
